hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-07-23T16:00:00,1.5247,1.1,1.25,1.0591,1.6771,1.9058,1.6147,False
2026-07-23T17:00:00,3.2972,1.1,1.25,1.1216,3.627,4.1215,3.6982,False
2026-07-23T18:00:00,3.4165,1.1,1.25,1.2625,3.7582,4.2707,4.3132,False
2026-07-23T19:00:00,4.0431,1.1,1.25,1.3233,4.4474,5.0539,5.3504,False
2026-07-23T20:00:00,2.2001,1.1,1.25,1.4061,2.4201,2.7501,3.0935,False
2026-07-23T21:00:00,2.7996,1.1,1.25,1.399,3.0795,3.4995,3.9166,False
2026-07-23T22:00:00,1.8814,1.1,0.62,1.3603,2.0695,1.1664,2.5592,False
2026-07-23T23:00:00,0.8059,1.1,0.62,1.3642,0.8865,0.4996,1.0994,False
2026-07-24T00:00:00,1.5329,1.1,0.62,1.3854,1.6862,0.9504,2.1237,False
2026-07-24T01:00:00,0.818,1.1,0.62,1.353,0.8998,0.5071,1.1067,False
2026-07-24T02:00:00,1.0238,1.1,0.62,1.3285,1.1262,0.6348,1.3601,False
2026-07-24T03:00:00,1.2079,1.1,0.62,1.3195,1.3287,0.7489,1.5938,False
2026-07-24T04:00:00,1.0602,1.1,0.62,1.3263,1.1663,0.6574,1.4062,False
2026-07-24T05:00:00,1.2466,1.1,0.62,1.367,1.3712,0.7729,1.7041,False
2026-07-24T06:00:00,0.9446,1.1,1.25,1.4148,1.0391,1.1807,1.3364,False
2026-07-24T07:00:00,1.2729,1.1,1.25,1.4017,1.4001,1.5911,1.7842,False
2026-07-24T08:00:00,1.0657,1.1,1.25,1.2937,1.1723,1.3322,1.3787,False
2026-07-24T09:00:00,0.5212,1.1,1.25,1.1778,0.5733,0.6515,0.6139,False
2026-07-24T10:00:00,1.0079,1.1,1.25,1.0769,1.1087,1.2599,1.0854,False
2026-07-24T11:00:00,0.8206,1.1,1.25,0.9851,0.9027,1.0258,0.8084,False
